Trend,103-AirHeater-HIEU1,06/07/2025,09:01:49
,TagNo,Description,Units
1,20CJA10DE012.out,NET MW,MW
2,20HNA21CT001XQ01.out,ECO O/L FG TEMP,degC
3,20HNA31CT001XQ01.out,AH O/L FG TEMP,degC
4,20HFE21CT001XQ01.out,AH I/L PA TEMP,degC
5,20HFE30CT001XQ01.out,AH O/L PA TEMP,degC
6,20HLA21CT001XQ01.out,AH I/L SECAIR TEMP,degC
7,20HLA30CT001XQ01.out,AH O/L SECAIR TEMP,degC
8,20HLA30CT501XQ01.out,AH O/L SECAIR TEMP,degC
9,20HNA21EE101.s1v,ECO O/L FG ANALR 1 PRB O2 DNSTY 1 VLU,vol%
10,20HNA21EE101.s2v,ECO O/L FG ANALR 1 PRB O2 DNSTY 2 VLU,vol%
11,20HNA21EE102.s1v,ECO O/L FG ANALR 2 PRB O2 DNSTY 1 VLU,vol%
12,20HNA21EE102.s2v,ECO O/L FG ANALR 2 PRB O2 DNSTY 2 VLU,vol%
13,20HNA21CP001XQ01.out,ECO O/L FG PRS,kPa
14,20HNA31CP001XQ01.out,AH O/L FG PRS,kPa
15,20HFE21CP001XQ01.out,PAF A O/L AIR PRS,kPa
16,20HFE22CP001XQ01.out,PAF B O/L AIR PRS,kPa

Date,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
01/06/2025,05:00:00,507.9812,326.625,117.15,49.225,301.7,37.9188,311.2188,311.2812,3.2234,3.375,3.6328,4.0453,-1.0174,-3.1015,13.4885,13.378
01/06/2025,05:30:00,507.45,326.0938,117.7,49.1187,302.05,37.7313,311.4062,311.4375,2.9844,3.4187,3.8766,3.8687,-0.9549,-3.079,13.8314,13.7014
01/06/2025,06:00:00,436.2625,320.5,117.0625,48.275,299.85,37.4562,307.0312,307.0625,4.2906,3.8203,4.0625,5.1375,-0.8477,-2.5375,12.5623,12.4339
01/06/2025,06:30:00,328.95,317.9375,115.6125,48.9937,296.525,37.4062,301.875,301.9375,4.2437,4.0797,4.9266,4.7234,-0.821,-1.995,12.5216,12.4501
01/06/2025,07:00:00,266.0499,293.75,125.175,50.6562,284.35,39.0938,281.875,281.9062,5.2672,5.4484,5.3687,5.7375,-0.5983,-1.747,12.7816,12.7134
01/06/2025,07:30:00,266.475,290,118.95,51.2812,278.475,39.9375,277.5,277.5312,5.3266,5.4641,5.5734,6.2031,-0.6176,-1.8445,12.7686,12.6874
01/06/2025,08:00:00,265.625,288.2188,119.3125,51.5187,277.5,40.2687,275.25,275.2812,5.5141,5.3969,5.5422,6.1391,-0.6412,-1.848,12.6597,12.5752
01/06/2025,08:30:00,266.7937,287.4062,120.025,51.9062,277,40.6812,274.25,274.2188,5.3516,5.8172,5.8687,6.7156,-0.5961,-1.901,12.7686,12.7004
01/06/2025,09:00:00,265.9437,286.9062,119.45,52.3,276.475,41.0062,274.0625,274.0938,5.1656,5.4984,5.4656,6.1469,-0.6364,-1.851,12.7183,12.6435
01/06/2025,09:30:00,261.0563,286.7812,118.675,52.8187,276.3,41.8812,273.9062,274.0312,5.3391,5.3562,5.2719,6.2312,-0.6705,-1.794,12.8401,12.754
01/06/2025,10:00:00,266.5812,286.9062,118.425,53.4812,275.925,42.6437,274.5625,274.6562,5.4672,5.3969,5.6156,6.1969,-0.6622,-1.761,12.6792,12.6207
01/06/2025,10:30:00,266.2625,287.125,118.225,53.3875,276,42.8125,275.3125,275.4375,5.6437,5.6375,5.5625,5.5125,-0.7318,-1.8585,12.6419,12.5623
01/06/2025,11:00:00,265.2,287,118.0875,53.9688,276.225,43.1562,275.6562,275.7812,5.6187,5.6734,5.6156,6.4078,-0.6416,-1.8375,12.7897,12.7166
01/06/2025,11:30:00,266.9,287.9375,117.7375,54.1125,276.225,43.175,276.0938,276.1875,5.8734,5.6281,5.9766,5.6953,-0.6355,-1.8785,12.6727,12.5866
01/06/2025,12:00:00,267.1124,288.5938,117.725,55.1875,276.325,43.9312,276.6875,276.7812,5.7328,5.2766,5.7016,6.3359,-0.6836,-1.983,12.7036,12.6272
01/06/2025,12:30:00,266.6875,289.7188,116.8375,55.425,276.225,44.2687,277.2812,277.375,5.8516,5.4094,5.4578,5.4953,-0.6574,-2.003,12.832,12.7459
01/06/2025,13:00:00,266.2625,289.875,116.425,55.6625,276.35,44.4562,277.6875,277.75,5.9094,5.3328,5.8578,6.0406,-0.6661,-2.087,12.8482,12.7719
01/06/2025,13:30:00,265.5187,290.2188,116.175,55.925,276.275,44.6,278.0312,278.125,6.0953,5.6328,5.3234,5.4375,-0.6049,-2.058,12.7946,12.7215
01/06/2025,14:00:00,266.9,290.75,115.1625,55.8875,276.35,44.55,278.3438,278.4062,5.55,5.3812,5.5875,5.7188,-0.7213,-1.958,12.7426,12.6711
01/06/2025,14:30:00,350.0938,302.25,113.0125,53.4812,281.525,41.1187,286.9375,287,5.4391,5.1344,4.6953,4.2703,-0.8403,-2.4315,13.0221,12.9506
01/06/2025,15:00:00,439.2374,319.0625,115,52.5,294.225,40.1875,301.7812,301.875,4.05,3.4875,3.6672,3.625,-0.9715,-2.884,13.1342,13.0156
01/06/2025,15:30:00,508.4062,334.0938,119,52.4,304.75,40.2375,314.3125,314.4062,3.1359,3.5094,3.9797,3.8906,-1.0013,-3.244,13.7696,13.6819
01/06/2025,16:00:00,508.6188,333.6875,120.5375,52.1937,305.05,39.95,314.5625,314.5938,3.4016,3.6281,4.0062,3.9828,-0.9737,-3.204,13.6185,13.5145
01/06/2025,16:30:00,507.6625,330.875,120.625,53.475,303.525,41.125,313.1562,313.1875,3.2125,3.6328,4.0094,3.6859,-0.9829,-3.2065,13.6477,13.5421
01/06/2025,17:00:00,508.0875,327.4062,121.5875,53.6562,302.925,42.0375,311.9062,311.9062,3.2031,3.6312,3.8625,3.9906,-1.0153,-3.1905,13.5356,13.4414
01/06/2025,17:30:00,508.3,325.1875,120.925,53.4688,300.8,41.8812,309.8438,309.875,3.3234,3.6953,3.9109,3.9187,-0.9142,-3.0635,13.6055,13.5031
01/06/2025,18:00:00,505.75,324.625,119.45,53.2188,299.8,41.6687,308.9688,309,3.3281,3.45,3.7875,3.8281,-0.9916,-3.1645,13.6575,13.5616
01/06/2025,18:30:00,506.7063,325.1562,119.0875,52.775,299.75,41.3125,309.0312,309.0938,3.3625,3.6047,3.8797,3.9375,-1.0249,-3.2555,13.508,13.3991
01/06/2025,19:00:00,507.875,325.3125,118.8875,52.5125,300.05,41,309.3438,309.4688,3.1766,3.5422,3.8797,3.8281,-1.0157,-3.1845,13.5372,13.43
01/06/2025,19:30:00,508.8313,325.5625,118.7375,52.4562,300.4,40.9437,309.5625,309.6562,3.1,3.2266,3.6031,4.2797,-0.9978,-3.1505,13.5876,13.482
01/06/2025,20:00:00,508.4062,326.2188,118.925,52.3187,300.75,40.7062,309.875,309.9688,3.0031,3.4422,3.8906,3.8578,-0.9746,-3.1205,13.6087,13.4852
01/06/2025,20:30:00,509.15,326.3125,118.9625,52.1062,301,40.6,310.0938,310.0938,3.2422,3.6406,4.0062,3.9375,-0.9855,-3.1815,13.5941,13.4885
01/06/2025,21:00:00,507.45,326.7812,118.9,51.9625,301.275,40.4125,310.4375,310.5312,3.1734,3.1906,3.5547,4.3453,-0.9444,-3.18,13.5746,13.4625
01/06/2025,21:30:00,508.3,326.5938,118.825,51.9062,301.55,40.2312,310.625,310.7188,3.1734,3.2125,3.4484,4.0156,-0.9719,-3.22,13.5779,13.4592
01/06/2025,22:00:00,576.9375,335.7188,120.0625,51.9562,305.85,40.1437,316.6562,316.7812,3.1141,3.0875,3.3141,3.0859,-1.1093,-3.751,13.976,13.8557
01/06/2025,22:30:00,665.2312,347.6562,123.2,51.6875,312.825,39.6875,326.1875,326.2812,2.5609,2.5141,2.8547,2.5406,-1.2799,-4.4905,14.8519,14.7202
01/06/2025,23:00:00,563.2312,346.375,125.3625,51.15,317.625,39.65,327.6875,327.6875,3.0141,2.8766,3.1078,3.4187,-1.0612,-3.5455,13.7257,13.6039
01/06/2025,23:30:00,505.1125,332.4375,121.925,50.95,306.95,39.5312,315.875,315.9062,3.0578,3.3844,3.8719,3.775,-0.9697,-3.112,13.3146,13.2139
02/06/2025,00:00:00,507.025,327.5312,119.35,50.8125,302.5,39.2687,311.4375,311.4375,3.1062,3.575,4.0906,4.1922,-0.996,-3.2985,13.6559,13.5454
02/06/2025,00:30:00,451.6687,319.5625,118.8375,50.3937,298.7,39.1125,306.0625,306.0938,3.9531,4.35,4.6797,4.7562,-0.9243,-2.878,13.0238,12.9214
02/06/2025,01:00:00,436.9,314.2812,119.1625,50.375,294.725,39.025,301.25,301.3125,3.9016,4.3734,4.5375,3.8797,-0.8783,-2.743,13.1895,13.0855
02/06/2025,01:30:00,369.325,307.3438,117.3125,51.675,289.9,39.5375,293.625,293.6875,4.5781,4.9406,5.1375,5.0672,-0.7886,-2.3275,13.1082,13.0173
02/06/2025,02:00:00,264.5625,295.5,126.4625,51.2625,285.975,40.0687,282.375,282.4688,5.0844,5.5266,5.6094,6.2516,-0.6193,-1.728,12.6337,12.5492
02/06/2025,02:30:00,265.2,290.0312,119.1125,50.975,278.05,39.775,277.3125,277.3438,5.0266,5.4891,5.4328,6.3016,-0.6469,-1.7825,12.7118,12.6224
02/06/2025,03:00:00,264.4562,287.5312,119.7375,50.9187,276.75,39.6375,273.9375,274,5.4516,5.2609,5.3234,5.8797,-0.6959,-1.844,12.7052,12.6143
02/06/2025,03:30:00,264.1375,286.875,120.5875,50.9125,276.25,39.5312,272.6875,272.7188,5.2516,5.6547,5.7328,6.4484,-0.66,-1.917,12.7946,12.7166
02/06/2025,04:00:00,265.625,286.5625,120.8375,50.5875,276.175,39.1875,272.1875,272.2188,5.3453,5.6891,5.7531,6.1906,-0.6298,-1.8845,12.8076,12.7247
02/06/2025,04:30:00,264.8812,286.4062,120.725,50.3562,276.425,38.95,272.0625,272.125,5.4484,5.6812,5.5328,6.2109,-0.7112,-1.8665,12.6224,12.5574
02/06/2025,05:00:00,265.2,286.4375,121.2125,50.4875,276.7,38.925,271.9062,272,5.4859,5.5016,5.6594,6.7844,-0.6451,-1.76,12.6744,12.5655
02/06/2025,05:30:00,286.5563,288.9062,120.675,51.2812,277.125,39.0875,274.0625,274.1562,5.2656,5.5234,5.3969,5.9094,-0.6928,-1.9355,12.8645,12.7881
02/06/2025,06:00:00,265.9437,288.5,122.25,51.5,278.25,39.625,273.7812,273.8438,5.6891,5.7031,5.6859,6.5781,-0.6587,-1.8195,12.6987,12.6224
02/06/2025,06:30:00,264.8812,288.7812,120.4625,51.225,277.425,39.7188,274.1562,274.2188,5.8453,5.5328,5.4922,4.7547,-0.6482,-1.9415,12.7572,12.6874
02/06/2025,07:00:00,265.2,292.0938,121.075,51.3562,278.775,39.8125,276.1875,276.25,5.3344,5.4328,5.5125,6.7172,-0.7077,-1.958,12.7686,12.6841
02/06/2025,07:30:00,266.0499,293.2188,120.2375,51.3937,279.75,40.1125,277.4062,277.5,5.1812,5.4562,5.4359,6.2719,-0.6753,-1.951,12.65,12.5639
02/06/2025,08:00:00,265.4125,292.875,120.5875,51.3062,279.975,40.275,277.6875,277.75,5.45,5.7297,5.6531,6.35,-0.6666,-1.9945,12.9051,12.806
02/06/2025,08:30:00,305.8937,299.0625,119.175,51.9937,283.35,40.1,283.3438,283.4375,5.1281,5.2969,5.3125,6.0219,-0.7777,-2.35,12.9019,12.8255
02/06/2025,09:00:00,263.6062,296.125,121.9375,52.2125,283.675,40.8187,281.0625,281.125,5.2766,5.2687,5.2969,6.2047,-0.7422,-1.966,12.5249,12.4485
02/06/2025,09:30:00,259.6749,292.9375,118.675,52.175,279.775,40.675,279.1875,279.2188,5.5875,5.8031,5.6172,5.9828,-0.5913,-1.749,12.7832,12.7036
02/06/2025,10:00:00,263.7125,292,118.8375,52.8062,279.775,40.9375,278.6875,278.7188,5.3469,5.4844,5.7719,6.7109,-0.6836,-1.8315,12.6711,12.5915
02/06/2025,10:30:00,276.1437,292.5625,118.7375,52.925,279.45,40.9562,279.1562,279.25,5.1031,5.5875,5.775,6.0297,-0.7213,-1.904,12.5655,12.4875
02/06/2025,11:00:00,264.2438,292.5938,119.95,53.2562,280.025,41.3812,278.9062,279,5.0766,5.4328,5.6312,5.9437,-0.6657,-1.8565,12.7962,12.7312
02/06/2025,11:30:00,264.0312,289.1875,119.4125,53.2437,278.275,41.3312,278.2188,278.25,5.4562,5.7687,5.7891,6.3937,-0.6211,-1.852,12.8174,12.7394
02/06/2025,12:00:00,264.1375,289.4688,118.5875,53.85,278.025,41.8687,278.2812,278.3125,5.2906,5.4422,5.625,6.1875,-0.6648,-1.8285,12.6565,12.5769
02/06/2025,12:30:00,263.7125,288.875,117.6125,54.2437,276.775,42.5687,277.3438,277.4062,5.4609,5.0828,4.9781,6.2547,-0.6302,-1.8345,12.7572,12.689
02/06/2025,13:00:00,293.6749,290.1562,117.2375,55.1062,276.35,43.5562,278.5938,278.6875,5.0187,5.5156,5.5922,6.3469,-0.6368,-2.1025,12.9441,12.8678
02/06/2025,13:30:00,291.975,291.0312,115.8,55.1812,277.3,43.5562,279.4062,279.5312,5.1141,5.5391,5.4547,5.7406,-0.7663,-2.107,12.8531,12.7654
02/06/2025,14:00:00,344.8875,299.2188,114.2125,54.9437,281.025,43.2,285.7812,285.8438,4.8266,4.9016,5.1297,5.2344,-0.8245,-2.351,12.8547,12.7589
02/06/2025,14:30:00,421.4938,313,112.85,54.3812,287.225,42.3375,294.7812,294.875,4.2219,4.175,4.0141,4.2125,-0.8831,-2.7765,13.9451,13.8427
02/06/2025,15:00:00,460.3812,322.5938,115.775,53.825,295.325,42.3937,304.0625,304.1562,3.4672,3.5125,4.3375,4.7141,-0.9702,-2.8715,12.9961,12.8743
02/06/2025,15:30:00,436.0499,321.2812,121.0625,53.725,298.05,42.3562,304.6875,304.6875,4.6016,3.4688,3.7781,4.5406,-0.9015,-2.7425,13.2334,13.1245
02/06/2025,16:00:00,581.7188,327.5,119.5,54.1562,296.525,42.475,307.7812,307.875,3.4109,2.9516,3.2297,4.1469,-1.283,-4.4995,15.367,15.2272
02/06/2025,16:30:00,660.3438,349.6562,126.1,53.9937,314.6,42.2062,327.3125,327.4062,3.0297,2.2906,2.5078,3.4531,-1.3307,-4.4265,14.7332,14.6114
02/06/2025,17:00:00,572.3688,343.4062,125.1625,53.5,311.525,41.8812,322.0938,322.125,3.5547,2.9734,2.9688,4.2797,-1.1189,-3.6865,13.8655,13.755
02/06/2025,17:30:00,574.7063,340.5,122.825,53.2188,308.775,41.425,319.4688,319.5312,3.2297,2.925,3.025,3.8719,-1.1036,-3.699,14.1353,14.0134
02/06/2025,18:00:00,575.45,339.3125,122.65,53.2,308.025,41.4688,318.6562,318.7188,3.0891,2.6625,2.7062,4.1094,-1.1137,-3.7455,14.1564,14.0442
02/06/2025,18:30:00,574.4938,336.1562,122.075,53.1875,305.9,41.5062,316.4688,316.5,3.2578,2.5453,2.7687,4.1094,-1.1347,-3.6875,14.1255,14.0036
02/06/2025,19:00:00,574.175,336.3125,121.6125,52.9688,305.8,41.1562,316.375,316.4375,3.1844,3.0016,3.1344,4.1031,-1.1509,-3.684,14.1369,14.0069
02/06/2025,19:30:00,575.2375,337.0312,121.3,52.7062,306.425,40.9125,316.8125,316.9062,2.9828,2.8047,3.1453,4.1594,-1.0984,-3.613,14.0865,13.9776
02/06/2025,20:00:00,660.3438,337.6562,122.05,52.925,304.975,40.95,317.0938,317.1875,2.6,2.9141,3.1953,4.0109,-1.3228,-4.607,15.5994,15.4417
02/06/2025,20:30:00,662.15,346.75,123.6625,52.8937,311.95,40.9812,324.6875,324.8438,2.3656,2.2766,2.5453,3.5078,-1.3552,-4.38,14.7657,14.6325
02/06/2025,21:00:00,662.7875,347.5,124.7125,53.0062,313.475,41.0187,326.3125,326.4375,2.6234,2.4937,2.6797,4.0109,-1.2948,-4.407,14.8584,14.7284
02/06/2025,21:30:00,663.85,347.6875,125,52.8187,314.5,40.8438,326.8125,326.9062,2.4016,2.4766,2.7703,3.6109,-1.311,-4.3895,14.7869,14.6585
02/06/2025,22:00:00,664.5938,348.0938,125.4625,52.85,315.225,40.8562,327.1562,327.25,2.5469,2.6969,2.9594,3.6875,-1.3009,-4.379,14.7024,14.5691
02/06/2025,22:30:00,664.9125,349.9688,125.5625,52.875,316,40.8687,328.2812,328.375,2.5406,2.4312,2.7406,3.5828,-1.2904,-4.403,14.9039,14.7804
02/06/2025,23:00:00,666.2937,351.625,126.625,52.6875,317.375,40.7437,329.5,329.5938,2.6609,2.4953,2.5984,3.5547,-1.3604,-4.4775,14.8324,14.7202
02/06/2025,23:30:00,623.475,354.0938,126.725,52.6,318.725,40.6375,330.9375,331.0312,2.9187,2.8797,3.1453,3.8734,-1.2467,-4.006,13.8834,13.794
03/06/2025,00:00:00,457.8312,330.375,124.35,52.0125,306.6,40.675,313.4062,313.4688,3.9922,3.6094,3.9437,5.2812,-0.856,-2.741,13.2496,13.1424
03/06/2025,00:30:00,436.1562,319.5312,122.2375,51.8125,297.85,40.6187,303.75,303.7812,3.9719,3.3062,3.4187,4.8016,-0.9002,-2.5915,13.4219,13.313
03/06/2025,01:00:00,262.4375,300.7188,124.375,52.8,289.05,41.6125,287.9375,287.9062,5.4406,5.2344,5.4203,5.7719,-0.6989,-1.708,12.507,12.4631
03/06/2025,01:30:00,369.4313,304.5,113.1,52.425,280.775,40.3937,286.5938,286.7188,4.525,4.4922,4.6578,5.5344,-0.7318,-2.271,13.2675,13.1635
03/06/2025,02:00:00,369.8562,304.5,116.9625,52.3375,286.175,40.3312,288.6875,288.7188,5.1797,4.5734,4.6328,5.4406,-0.7895,-2.342,13.1196,13.0351
03/06/2025,02:30:00,370.8125,304.1562,119.55,52.2375,286.925,40.2875,288.375,288.4062,4.5094,4.3984,4.6875,5.7516,-0.7711,-2.3615,12.9425,12.8564
03/06/2025,03:00:00,370.4938,304.2188,119.875,52.125,287,40.1562,288.25,288.3125,4.8266,4.475,4.5672,5.4219,-0.7773,-2.4215,13.222,13.1407
03/06/2025,03:30:00,369.8562,304.3438,119.9875,52.125,287.15,40.1,288.2812,288.375,4.4984,4.3656,4.7234,5.5375,-0.8569,-2.5555,13.1131,13.0806
03/06/2025,04:00:00,369.6437,305.7812,119.925,51.9,287.575,39.9437,288.8438,288.9062,4.2578,4.3031,4.2266,5.325,-0.8039,-2.531,13.0709,12.9896
03/06/2025,04:30:00,369.0062,307.7812,119.8875,51.5375,288.7,39.6,290.0938,290.1875,4.5578,4.8766,4.8438,5.5891,-0.7296,-2.343,13.0465,12.949
03/06/2025,05:00:00,369.6437,305.7812,120.2625,51.1812,288.975,39.2687,289.4688,289.5312,4.8375,4.7766,5.0266,5.7562,-0.751,-2.2965,13.1554,12.9977
03/06/2025,05:30:00,370.2812,306.5625,121.05,50.6875,289.65,38.75,289.5,289.625,4.7125,4.4203,4.9688,5.8516,-0.8136,-2.38,13.0465,12.9409
03/06/2025,06:00:00,369.325,306.1562,121.4625,50.775,289.625,38.7,289.3125,289.4062,4.8281,4.6453,4.7625,5.5375,-0.8293,-2.416,13.2106,13.1115
03/06/2025,06:30:00,279.0125,297.4062,127.4,51.2375,286.175,39.9437,281.1875,281.2812,5.1234,5.3969,5.3953,5.8922,-0.7344,-1.943,12.7183,12.6435
03/06/2025,07:00:00,263.7125,293.2812,120.7375,51.0375,279.3,40.0312,277.6875,277.7188,5.5516,5.4594,5.5391,6.2172,-0.625,-1.777,12.7247,12.6321
03/06/2025,07:30:00,370.4938,305.5,114.2625,51.725,282.725,39.8562,286.7812,286.9688,4.6719,4.6047,4.9922,5.9406,-0.828,-2.585,13.1619,13.079
03/06/2025,08:00:00,369.6437,309.3125,119.7125,52.2562,290.275,40.3875,290.9688,291.0625,4.7547,4.9891,4.8641,5.5484,-0.7632,-2.5565,13.1797,13.1017
03/06/2025,08:30:00,370.1749,310,120.425,52.3687,290.375,40.5938,292.5,292.5312,4.7609,4.6328,4.7078,5.2641,-0.8276,-2.6385,13.157,13.0546
03/06/2025,09:00:00,370.6,309.6562,119.3375,53.0687,289.625,41.225,292.875,292.9375,4.4672,4.8859,5.2625,5.7625,-0.7724,-2.5145,13.1196,13.027
03/06/2025,09:30:00,282.0938,309.375,119.25,53.525,292.125,41.9437,291.9062,291.9375,5.2656,4.7891,4.8797,5.7203,-0.7554,-1.8745,12.4128,12.3266
03/06/2025,10:00:00,265.3063,297.6562,122.85,54.075,281.925,43.175,281.9062,281.9688,5.3875,5.3562,5.4359,6.25,-0.7147,-1.7885,12.6792,12.6029
03/06/2025,10:30:00,265.0938,291.875,117.1375,54.2875,276.625,43.4688,278.2812,278.3438,5.5516,5.2875,5.4234,6.0203,-0.6596,-1.721,12.7052,12.6354
03/06/2025,11:00:00,264.5625,290.5312,115.225,54.5437,275.125,43.8062,276.2812,276.3125,5.5437,5.5469,5.6047,6.4078,-0.6635,-1.8,12.6809,12.598
03/06/2025,11:30:00,263.9249,290.8125,116.2625,55.1,275.45,44.2687,275.7812,275.875,5.5844,5.6109,5.6984,5.9359,-0.7427,-1.9205,12.6711,12.5866
03/06/2025,12:00:00,265.4125,289.8125,116.725,55.3,275.1,44.3062,275.5,275.5312,5.4422,5.4187,5.3922,5.9094,-0.7094,-1.956,12.8466,12.7654
03/06/2025,12:30:00,264.9874,289.875,116.35,55.6312,274.75,44.5312,275.3438,275.4688,5.6203,5.5328,5.5953,5.9547,-0.646,-1.972,12.7118,12.637
03/06/2025,13:00:00,264.2438,290.6562,115.975,55.4688,275.025,44.3375,275.875,275.9062,5.4625,5.4,5.4953,6.0328,-0.6937,-2.0565,12.8076,12.7231
03/06/2025,13:30:00,264.4562,288.75,116.3,56.0312,274.925,44.7625,276.0625,276.125,5.3656,5.5031,5.4797,6.0609,-0.6171,-1.8835,12.9084,12.7849
03/06/2025,14:00:00,264.1375,290.375,114.925,55.8875,274.35,44.7687,275.9375,276.0625,5.7984,5.4641,5.6953,6.0484,-0.5843,-1.782,12.7069,12.598
03/06/2025,14:30:00,288.8937,290.875,114.8125,55.9062,275.3,44.7687,276.4688,276.5625,5.4578,5.4359,5.5328,6.0797,-0.6867,-2.026,12.884,12.793
03/06/2025,15:00:00,372.1937,307.9062,113.125,56.1125,282.7,44.1312,289.625,289.625,4.5797,4.6547,4.8844,5.5328,-0.7698,-2.341,13.2675,13.1927
03/06/2025,15:30:00,372.0875,310.8438,115.0625,55.8687,287.275,43.9937,293.2812,293.3125,4.4328,4.875,5.0891,5.4781,-0.7803,-2.3755,12.9718,12.923
03/06/2025,16:00:00,372.2999,310.7188,116.425,55.5687,288.05,43.7125,293.6562,293.7188,4.6141,4.4359,4.7391,5.7469,-0.8044,-2.432,13.0059,12.9295
03/06/2025,16:30:00,371.025,310.1562,116.75,55.4625,288.075,43.5187,293.5938,293.6562,4.4562,4.2703,4.3719,5.2969,-0.8503,-2.5095,12.9912,12.8954
03/06/2025,17:00:00,367.8375,309.6562,116.55,55.3,287.75,43.2062,293.2188,293.25,4.5875,4.5187,4.4031,5.3234,-0.7794,-2.5,13.1944,13.1131
03/06/2025,17:30:00,371.9812,310.2188,116.65,53.1437,288.95,40.675,293.4375,293.5,4.7812,4.4812,4.6672,5.6781,-0.8171,-2.602,13.0871,13.001
03/06/2025,18:00:00,371.45,310.875,119.125,54.5187,290,42.1875,293.875,293.9688,4.675,4.2641,4.5328,5.3672,-0.8389,-2.6515,12.9847,12.8921
03/06/2025,18:30:00,371.7687,313.875,118.2875,53.925,290.375,41.9312,295.5625,295.5312,4.7516,4.5703,4.8547,5.6391,-0.7711,-2.5125,13.1245,13.0351
03/06/2025,19:00:00,372.0875,313.6562,117.725,54.0562,290.5,42.0687,295.5938,295.625,4.8172,4.4906,4.7328,5.4781,-0.8424,-2.4675,13.0546,12.9701
03/06/2025,19:30:00,371.2374,313.9688,117.0875,53.6625,291.225,41.8062,295.9688,296.0625,4.3078,4.3203,4.5703,5.3062,-0.7471,-2.308,12.962,12.8596
03/06/2025,20:00:00,371.9812,312.8125,118.1375,53.5562,291.55,41.5875,295.875,295.9062,4.7766,4.5625,4.7422,5.6578,-0.7562,-2.3485,13.0546,12.9587
03/06/2025,20:30:00,372.9375,312.6562,118.5625,52.7312,291.725,40.8625,295.5625,295.6562,4.4906,4.4859,4.7406,5.4719,-0.7768,-2.4395,13.0205,12.9295
03/06/2025,21:00:00,372.1937,312.125,119.275,52.6687,291.9,40.725,295.3438,295.4062,4.5641,4.5891,4.7766,5.6906,-0.8424,-2.515,13.0302,12.9392
